-1	-1	0.4966908004473736
-1	-1	0.11135169054198549
+1	+1	0.8294007983327626
+1	+1	0.8258712549033198
+1	+1	0.9454324108091103
-1	-1	0.49236317762486814
-1	-1	0.31999016895010596
-1	+1	0.5037150055741023
+1	+1	0.7917100727444216
-1	-1	0.09429348941120104
-1	+1	0.5205971600431997
-1	-1	0.25213539863248435
-1	-1	0.3164604125355502
-1	+1	0.5739694481220154
-1	-1	0.060597406245505844
-1	-1	0.11506969114255834
-1	+1	0.5387421605485961
+1	+1	0.7062302229707594
+1	+1	0.8024561411772694
+1	+1	0.6140789523608321
+1	+1	0.7436490985234163
+1	+1	0.5327841875748663
+1	+1	0.8400675856181664
+1	+1	0.940239360923729
-1	+1	0.6664560385508913
+1	+1	0.9617739351282328
+1	+1	0.6055181541858186
+1	+1	0.9664173031100338
-1	-1	0.23439777901272926
-1	-1	0.27135249260829786
+1	+1	0.8762986758543008
+1	+1	0.6112715757751255
-1	-1	0.26158815633538757
+1	+1	0.920433088962576
-1	+1	0.6200183535563306
-1	-1	0.0230540979011119
-1	-1	0.3107576554924292
+1	+1	0.76572605404265
-1	-1	0.3699925998532795
+1	-1	0.38629851518608094
-1	-1	0.4943552635172823
+1	+1	0.6191023569324514
-1	-1	0.12575380544208378
-1	-1	0.47665764148525236
+1	+1	0.5713240826557513
+1	-1	0.396444964105064
-1	+1	0.826350947158858
+1	+1	0.8513179172249554
-1	+1	0.5870061729733007
+1	-1	0.30959600582460234
+1	+1	0.70219032536457
-1	+1	0.5813282759963287
-1	-1	0.405306221057438
-1	-1	0.21000150786087485
+1	-1	0.48750996178802275
+1	+1	0.9358180472435363
-1	-1	0.0022896922263550626
+1	+1	0.5203515710860003
+1	-1	0.13075096184235463
+1	-1	0.1983141209832988
-1	-1	0.33474599328772525
-1	+1	0.5778991600336125
+1	+1	0.6370961277181245
+1	+1	0.8591660549856193
-1	-1	0.12173193201550232
+1	+1	0.9469668654799469
-1	-1	0.43517590981618426
+1	-1	0.21020912836820269
+1	-1	0.13952767750212133
+1	+1	0.6068212637041491
+1	-1	0.38437634101733104
+1	+1	0.5960234709536275
-1	-1	0.43559913921422494
+1	+1	0.8525654657916157
+1	-1	0.46094647905985675
+1	+1	0.8887095323597861
-1	-1	0.22677515596050557
+1	+1	0.8518050980878463
+1	-1	0.23370364638441193
+1	+1	0.5233082730299783
-1	+1	0.583773096119491
+1	-1	0.37306821298013326
-1	-1	0.3325119591923947
+1	+1	0.8158056503199771
+1	+1	0.5343380757756775
-1	-1	0.1109069841589932
+1	-1	0.20325267756455717
-1	+1	0.7282908452256676
-1	-1	0.417598197439479
+1	+1	0.9660555421211432
-1	-1	0.4000893285187191
+1	+1	0.9309110125234359
+1	+1	0.8144608996604082
+1	+1	0.7912592378978913
-1	-1	0.34236565204135155
+1	+1	0.8908613765488161
-1	-1	0.058349210038031965
-1	-1	0.30526426013336827
+1	+1	0.8919233537831427
+1	+1	0.6953562778477601
+1	+1	0.9625161419364843
-1	+1	0.5161872959494604
-1	-1	0.2294360075085027
-1	-1	0.10234658911886793
+1	+1	0.8484398982926369
+1	+1	0.8012376871954842
-1	-1	0.3197830846132404
-1	-1	0.46212651313588793
+1	+1	0.820866666494444
+1	+1	0.5049975329112075
-1	+1	0.5437039663701101
-1	-1	0.49984921637908736
-1	-1	0.11080069509293422
+1	+1	0.9664800567351871
+1	-1	0.35041087794740966
-1	+1	0.7712849183792294
+1	+1	0.9620571874571949
+1	+1	0.567895064139019
-1	-1	0.10202483644838585
+1	+1	0.8536828606617423
-1	+1	0.8022972370150804
-1	-1	0.05273113292279167
-1	-1	0.2362470100768186
+1	+1	0.93043139809055
-1	+1	0.5878709845617194
+1	+1	0.6831799114789932
+1	+1	0.7200074025124311
+1	+1	0.997437581721111
+1	+1	0.9606227815259508
+1	+1	0.5065068638003238
-1	-1	0.27554471360197047
-1	-1	0.3754970145749434
+1	+1	0.5822109210558934
-1	-1	0.09269835057557188
+1	+1	0.793347924966868
-1	+1	0.8577949648213414
-1	-1	0.030629089378295976
+1	-1	0.44436745584715404
-1	-1	0.29545506427233614
+1	+1	0.7950540524144747
-1	-1	0.04494041044181377
-1	-1	0.49189234359383965
+1	+1	0.76592010616194
+1	-1	0.3460778001469842
+1	+1	0.6442033971409039
-1	-1	0.02179142381791929
-1	-1	0.4013757742185888
-1	-1	0.4587429837243623
-1	-1	0.3395277183125098
-1	-1	0.3380684226275002
-1	-1	0.18474846196824726
+1	+1	0.9591995636247117
-1	-1	0.29655504425572865
+1	+1	0.638783329103632
-1	+1	0.7911493361077591
-1	-1	0.22244554155991048
-1	-1	0.18972110452494592
+1	+1	0.8509258393927768
+1	-1	0.36726618883809686
-1	+1	0.5474095918344353
+1	+1	0.9535512070927733
+1	-1	0.3392944904704734
-1	-1	0.250603000731065
+1	+1	0.8920533242776041
+1	+1	0.8930723774072667
+1	+1	0.9139760152105135
-1	-1	0.014129224550631859
-1	-1	0.49022454000228677
-1	+1	0.503234421184851
+1	-1	0.27659157077074276
-1	-1	0.0698317635303251
-1	-1	0.38109951437491674
+1	+1	0.7929397904462228
+1	-1	0.11076233532372733
-1	-1	0.4064687047156874
+1	+1	0.8960329236558839
-1	-1	0.12526392550491514
-1	+1	0.5025474449953338
-1	+1	0.7714790722291599
-1	-1	0.19249188438909398
+1	-1	0.223878851476153
-1	+1	0.5558992867659541
+1	+1	0.7634787180041015
+1	+1	0.564105634706033
+1	+1	0.8471723276527975
+1	+1	0.6083235010671271
+1	-1	0.31551637696646523
+1	+1	0.8389527907256683
-1	+1	0.5652105059672771
+1	+1	0.7897368938226532
+1	+1	0.7030363326592629
+1	+1	0.8929310883196072
+1	+1	0.9263585559448139
+1	+1	0.9000292134953335
+1	+1	0.9591150406956996
+1	+1	0.6017153020695754
-1	-1	0.27295893035908564
+1	+1	0.7871994277604885
-1	+1	0.554929149216624
-1	-1	0.006521676694220322
+1	-1	0.34494608457071085
+1	+1	0.8609821220758959
-1	-1	0.1811481338882976
+1	+1	0.9505991103574941
+1	+1	0.7131364077473902
-1	-1	0.20618789066083018
+1	+1	0.7699947207255892
-1	-1	0.33247603564210176
-1	-1	0.018884402664981773
-1	-1	0.4384851512914534
-1	-1	0.3178465277715918
+1	+1	0.6515018235351864
-1	-1	0.32371813673924166
+1	+1	0.952876960394941
+1	+1	0.9456084754763526
-1	+1	0.7412165043246722
-1	-1	0.24717601477769804
+1	+1	0.6257060477274199
+1	+1	0.7491671678272015
-1	-1	0.2509002184566683
+1	+1	0.7507058475048344
+1	+1	0.9785707843161227
+1	+1	0.9397684111222568
-1	-1	0.31049669375072025
+1	-1	0.45266089429974127
-1	-1	0.4052287740444072
+1	+1	0.5021313984977926
-1	+1	0.5200433936475681
-1	-1	0.029562531997369815
-1	+1	0.5833405978135338
+1	+1	0.8838109214395078
-1	-1	0.3721370480702839
-1	-1	0.126303381416964
+1	+1	0.6770184237205451
+1	+1	0.8257654245973005
-1	-1	0.2061042748991522
+1	+1	0.5373532105021727
-1	-1	0.41113169108084274
-1	-1	0.17441606557572734
+1	+1	0.6473559443694469
+1	+1	0.7721078951586929
-1	-1	0.05725692516086974
-1	+1	0.6618559917092823
+1	+1	0.7165004456844837
-1	-1	0.4565767806994743
+1	-1	0.27390396903876807
-1	+1	0.5806286679159687
+1	+1	0.7241510121907677
+1	+1	0.8968607813095025
-1	+1	0.5211921210182707
-1	-1	0.29841963734044114
+1	+1	0.6002274953360908
+1	+1	0.9627509211345625
-1	-1	0.14553840716108246
-1	+1	0.5061542910125146
-1	-1	0.39430097385321894
+1	-1	0.40676638905089496
+1	+1	0.9294163497001985
+1	+1	0.8326454982997971
+1	+1	0.7050284892601597
-1	-1	0.13803779484769127
-1	-1	0.24161125748372214
-1	-1	0.33813414208975856
+1	+1	0.7431493379330044
-1	+1	0.9634457069079647
-1	+1	0.5376507165237924
-1	-1	0.4117187270082765
-1	-1	0.009345185849541002
+1	+1	0.9778958247580004
-1	-1	0.08684994819623809
+1	+1	0.9115145537667626
+1	+1	0.8396668214092533
+1	+1	0.9485197485083872
+1	+1	0.8036911362557225
-1	-1	0.42427960591879127
+1	+1	0.9134590172654979
-1	-1	0.2761449958783934
-1	-1	0.045471434791014884
-1	-1	0.07424691349534593
-1	-1	0.16242360749985624
+1	-1	0.2683630698540968
-1	+1	0.8783849401190524
-1	-1	0.2372566332282666
-1	-1	0.38257931307148757
+1	-1	0.1048623079085763
-1	-1	0.4286877599205018
+1	+1	0.7884058197743778
+1	-1	0.22337180470978993
+1	+1	0.8855943642216406
+1	+1	0.8961561190216466
-1	-1	0.42224634625186436
+1	+1	0.6572022981086447
+1	+1	0.8008846263417274
-1	-1	0.18484166304561073
-1	+1	0.6069526728077994
-1	+1	0.879637943956573
-1	+1	0.5572691427711193
-1	-1	0.2569614321818168
+1	+1	0.8444796526226108
-1	-1	0.32472810683342435
-1	-1	0.232176473341814
-1	-1	0.3271140137920169
-1	-1	0.08782225822760246
-1	-1	0.06224423940846139
+1	+1	0.5169479141320023
+1	+1	0.864418123225088
-1	-1	0.16063686372989072
-1	+1	0.751231249792786
+1	+1	0.8046406939343413
+1	+1	0.8256298668526684
+1	+1	0.888703340291749
-1	-1	0.09334863450241662
+1	+1	0.6873953615839242
+1	+1	0.8772917629424141
-1	+1	0.8129139311173238
+1	-1	0.48558999282577103
-1	-1	0.17474433290728858
-1	+1	0.7128073596752464
+1	+1	0.9859492161010122
-1	-1	0.18096133981402301
-1	-1	0.06270351483235737
-1	-1	0.2760147136027843
-1	-1	0.4446068298009571
-1	-1	0.044049999302166784
+1	+1	0.8119463638705146
+1	+1	0.6202295218201733
-1	+1	0.5818018688850985
+1	+1	0.6981664255501282
+1	-1	0.37005171450804497
+1	+1	0.55623014616186
-1	+1	0.7453138178662669
+1	+1	0.7919907757989619
-1	-1	0.17429052088597483
-1	-1	0.4718404617265438
-1	-1	0.0885565052218773
+1	+1	0.910271385890739
-1	+1	0.7758773079506058
+1	+1	0.8106512019555623
-1	-1	0.13724692717964004
-1	-1	0.10098119400169328
-1	-1	0.46635815568407296
-1	-1	0.26165392665142856
+1	-1	0.09833760920051447
-1	-1	0.46091551718059237
-1	+1	0.8301214679340235
+1	+1	0.7331365092293574
+1	+1	0.7697042217247365
+1	-1	0.3682273259223424
+1	-1	0.20379016172216016
+1	+1	0.894837729873318
+1	-1	0.4638961277965496
+1	+1	0.7033638085958706
-1	-1	0.32213923254974236
-1	+1	0.5583860987281687
+1	-1	0.3787536532474824
+1	+1	0.9039594652648348
+1	+1	0.8439862762758275
-1	-1	0.20366782232794084
+1	+1	0.9263507694815921
+1	+1	0.6733771256296296
-1	+1	0.5473496699775375
-1	-1	0.029511558911984988
+1	+1	0.6289504830854449
-1	-1	0.4503674333849602
-1	+1	0.5306984176116188
+1	-1	0.3271462080066114
-1	-1	0.38192596172495
+1	-1	0.4300397484480689
-1	-1	0.24506506819228227
-1	-1	0.4696890585746801
+1	+1	0.9617195613831887
-1	-1	0.3436064970383775
-1	-1	0.0794080056831639
+1	+1	0.5456660176874494
+1	+1	0.8121041374338491
-1	-1	0.4380372882616956
+1	+1	0.7529352733802956
-1	-1	0.15007587726002683
-1	-1	0.16837153129399685
-1	-1	0.12216740771320109
+1	+1	0.8293399657423872
-1	-1	0.3593828930590871
+1	-1	0.3930806430161672
+1	+1	0.8464504550850719
-1	-1	0.3795748964838121
-1	+1	0.7287483770499842
+1	+1	0.9584575080965538
+1	+1	0.5989377615255317
+1	+1	0.8136129864638242
-1	-1	0.010872032319228774
-1	-1	0.284685428089621
+1	+1	0.9019769582013556
-1	-1	0.1925368242875714
+1	-1	0.28494630229533974
+1	+1	0.746851501103364
+1	-1	0.4563910871420533
+1	-1	0.31032840531366745
-1	-1	0.10114879510591734
+1	+1	0.619592050368511
+1	+1	0.8407102105567335
-1	-1	0.03252349110543044
-1	-1	0.2074993006971107
+1	+1	0.939033471884355
-1	+1	0.9062926536067487
+1	+1	0.6926376319884512
-1	-1	0.036945057029467696
+1	-1	0.13345035291943466
-1	-1	0.2915298165913361
-1	-1	0.07756151557315792
+1	+1	0.7307771387015567
+1	-1	0.48837048009534884
-1	-1	0.13336534848815443
-1	+1	0.508155201273613
+1	+1	0.7408828157533693
+1	-1	0.4951776371965948
+1	+1	0.6765251851838125
-1	-1	0.10255937703466736
+1	+1	0.8706166309410857
+1	+1	0.800182712693144
-1	+1	0.8049012304731521
-1	-1	0.14336408327274602
+1	+1	0.5367928204106522
-1	-1	0.08792910371307028
+1	+1	0.7296708885034239
+1	+1	0.8433596097704801
-1	-1	0.02230628515196151
-1	+1	0.5779381183999364
-1	-1	0.2797133399299989
-1	-1	0.015150176980677365
+1	+1	0.7674443658970763
+1	-1	0.43384550396540644
+1	+1	0.7939524695470112
+1	+1	0.6959512532789043
-1	-1	0.37083553774197414
+1	+1	0.9830712251815147
-1	-1	0.22881426412716532
+1	-1	0.28709692226108346
-1	+1	0.6614432612489133
+1	+1	0.7944862789160699
+1	+1	0.7306844842482816
-1	+1	0.5455927103359005
+1	+1	0.6975281717226544
-1	-1	0.3622537487591688
+1	+1	0.6462604183583038
-1	-1	0.3500709227729097
+1	-1	0.17667233481262917
+1	-1	0.4603154030721168
-1	+1	0.6712764998508514
+1	+1	0.6221891520905948
-1	-1	0.4495402906418172
-1	-1	0.40230954590162654
+1	+1	0.9356753795319214
-1	+1	0.6193921970546412
+1	-1	0.40058910653041874
-1	-1	0.20633910220437318
-1	-1	0.2427824806638724
+1	+1	0.6090045830087936
+1	+1	0.7828475700885699
-1	-1	0.06000432488228373
-1	-1	0.08480453963291215
-1	+1	0.7576236989226791
-1	-1	0.4035606387418083
+1	+1	0.6235965116013551
+1	-1	0.1334953304412685
-1	-1	0.2330918745537731
+1	+1	0.8093427220995841
-1	-1	0.28893021691185333
-1	-1	0.024769354880338584
+1	-1	0.4962187187674453
-1	-1	0.3980747853840863
+1	+1	0.9073875612543274
+1	+1	0.6290016193729037
-1	-1	0.3514607776299669
+1	+1	0.7171947414144771
-1	-1	0.21636235538385123
-1	+1	0.529419064260067
-1	-1	0.2681042477322574
-1	-1	0.4667822502787647
+1	-1	0.3972073755562535
-1	+1	0.5546422725392575
+1	+1	0.9145480151942313
-1	-1	0.12352161390372385
-1	+1	0.9479583103454314
+1	+1	0.7280359339570647
+1	+1	0.586578152388642
+1	+1	0.9520358126238861
-1	+1	0.6946501012973906
-1	-1	0.15768300906258628
+1	+1	0.9185752751168932
+1	+1	0.9416726529123102
-1	+1	0.5468241786095631
-1	-1	0.25169789385983354
-1	+1	0.6970088654095534
+1	+1	0.9562782816227171
+1	-1	0.31419503180304936
+1	+1	0.892014514739729
-1	+1	0.7818042888813926
-1	-1	0.3399579309073286
+1	+1	0.5473798275271031
+1	-1	0.42957944043510804
-1	+1	0.532332148090648
+1	-1	0.30852777660402037
+1	+1	0.8984733681769693
-1	-1	0.3795432806427877
+1	+1	0.9653532149146867
+1	+1	0.8419495803969458
-1	-1	0.24038777742485798
-1	+1	0.5944840837201835
+1	+1	0.9221468191686697
+1	-1	0.4186169441698782
+1	-1	0.3658110427633983
-1	-1	0.2452666168569515
-1	+1	0.8733570324441638
-1	-1	0.054857746164639294
-1	-1	0.10681887902093014
+1	+1	0.8546498542553813
-1	+1	0.5835017505696382
-1	-1	0.1743405414274505
+1	+1	0.7456720993802547
-1	-1	0.05801994363488075
+1	+1	0.8172400793945824
+1	+1	0.9353174412393851
-1	-1	0.0057727180486398045
-1	-1	0.36148360032602656
+1	+1	0.7099834034272506
-1	-1	0.18154095000790757
-1	-1	0.2848753829258174
+1	+1	0.77128098045964
+1	-1	0.4189437043039277
+1	+1	0.8895267976631237
+1	+1	0.9862122198345689
+1	+1	0.9243280705027566
-1	-1	0.4633518649185622
-1	-1	0.49544441983598675
-1	-1	0.11419197157892108
+1	+1	0.8354805809893815
-1	+1	0.7578747459362843
+1	+1	0.8657169514165557
-1	-1	0.02796666938344593
+1	-1	0.2985375190135864
-1	-1	0.12371700707484151
-1	-1	0.2255231647940875
+1	+1	0.8460956453260352
+1	+1	0.8815213564364631
-1	-1	0.03806555772720515
+1	+1	0.9924634977274478
-1	-1	0.40167624683079733
+1	+1	0.8488362546357308
+1	+1	0.8453996269911257
-1	-1	0.24957753771740326
-1	-1	0.21080820675448414
-1	-1	0.30422024170557993
-1	-1	0.14554323139582762
+1	+1	0.9042956421671021
-1	-1	0.46051636431840465
+1	-1	0.4601532881040894
-1	-1	0.42639942773689243
+1	+1	0.9783646615328888
+1	-1	0.29292199226166754
+1	-1	0.1561960619595383
-1	+1	0.5674053345761965
+1	-1	0.1344832499796866
+1	-1	0.12472546878096513
-1	-1	0.22827211533849073
-1	-1	0.247042383306687
+1	-1	0.06959265602631684
+1	+1	0.5842909126736471
-1	-1	0.02932959581269186
-1	-1	0.45417351861051763
-1	-1	0.20947977466104586
+1	+1	0.8071907936542824
-1	+1	0.5866025234763651
+1	+1	0.5986850350013904
+1	+1	0.5638587736505516
-1	-1	0.3547282150692123
-1	-1	0.045075896438504647
+1	+1	0.5744675311866086
-1	+1	0.8595620474523544
+1	+1	0.7072084274412855
-1	-1	0.21848074659361463
-1	-1	0.13029964597869617
+1	+1	0.6804562749248906
-1	-1	0.04728205186486408
-1	+1	0.8797214115278319
-1	-1	0.3229673257976083
-1	+1	0.7434113009264223
+1	+1	0.6721114807324995
-1	+1	0.9720320439992486
+1	+1	0.5719882990670117
+1	+1	0.7610868895906354
-1	+1	0.8148064693909824
+1	-1	0.4221997071326805
-1	-1	0.11309628436786781
+1	-1	0.31253850624443585
+1	+1	0.7401498091375691
+1	+1	0.6585053123349879
+1	+1	0.6465150335677278
-1	-1	0.11336669088035867
-1	+1	0.7001428334718984
-1	-1	0.22056393865127585
-1	-1	0.21977310838842917
-1	-1	0.09480395137663801
+1	+1	0.9005662151343249
+1	+1	0.584331638745922
+1	-1	0.38840866653523964
-1	+1	0.8587090264886705
-1	+1	0.5391987399346894
-1	-1	0.13934350143126778
-1	-1	0.10152945090288004
+1	-1	0.4440351243536286
+1	+1	0.8695785484398681
-1	-1	0.2781156417993849
+1	-1	0.40199970078714126
-1	-1	0.17650180391816428
+1	+1	0.825686692011033
+1	-1	0.39480001825438704
+1	+1	0.539418935660199
+1	-1	0.23707528019507523
+1	+1	0.9456432378201887
+1	+1	0.954488731379784
-1	+1	0.8942910112897146
+1	-1	0.43401444684378027
-1	-1	0.19261390489498245
+1	+1	0.8755563965620088
+1	+1	0.9365588177357196
+1	+1	0.6681963132195492
+1	+1	0.8618038832621584
-1	+1	0.9641123360069022
-1	-1	0.0439126047149935
+1	+1	0.9665046754858135
-1	-1	0.2956296339739049
+1	+1	0.9006025110075925
+1	+1	0.9737585025311664
+1	+1	0.9287013016418205
-1	-1	0.28009203830367807
-1	+1	0.5117322955286063
+1	-1	0.05189106102732598
-1	-1	0.04463703553796846
+1	+1	0.9002222554378955
+1	+1	0.7974906176849933
+1	+1	0.7134998884473113
-1	+1	0.6015209788904198
+1	+1	0.9261526537276781
+1	-1	0.24666814945249765
-1	-1	0.16568553581278728
-1	-1	0.3854092450587342
-1	-1	0.4568277199317871
+1	+1	0.774080761567382
-1	-1	0.2407854095802411
+1	+1	0.9259383776428631
+1	+1	0.5395279194644035
+1	+1	0.9400215972753455
+1	+1	0.8228383164786695
-1	-1	0.08837459470395521
-1	-1	0.3075748708590368
-1	-1	0.25591930170656135
+1	+1	0.9560371966098289
+1	-1	0.4617310388192968
+1	+1	0.9107234069503674
-1	-1	0.32633044043380793
+1	+1	0.8024099263507141
+1	+1	0.5850185004317466
-1	+1	0.7541072332455281
-1	-1	0.43329570776776816
-1	-1	0.24901785683830227
+1	+1	0.6943593209533282
+1	+1	0.6533541967526753
-1	+1	0.527685679516404
-1	+1	0.5657257952711333
+1	+1	0.781437033117092
+1	+1	0.6541124379696628
+1	+1	0.911836597742956
-1	-1	0.3831717031335805
-1	-1	0.19325659277770774
+1	+1	0.6491372671123181
+1	+1	0.6407553109968426
-1	+1	0.5304735961316369
+1	+1	0.9688168818821605
-1	-1	0.28179389532351345
+1	+1	0.5021850658189102
-1	-1	0.30899484806652433
+1	+1	0.7861344208275264
-1	-1	0.006422188109244479
-1	-1	0.41919735511787437
-1	-1	0.020371282645546267
+1	-1	0.28144061610902404
+1	+1	0.9760697285798503
-1	-1	0.10618990000571893
+1	-1	0.3828352082510509
+1	+1	0.8708873333185458
-1	-1	0.2502657598134609
+1	+1	0.6723217214738476
+1	+1	0.9292634360151916
-1	-1	0.1400819237330508
+1	+1	0.5256984153252742
+1	+1	0.85577239667627
+1	+1	0.5944227493711406
-1	-1	0.3082270144258566
+1	-1	0.12847532071797219
+1	+1	0.8856979438949213
+1	+1	0.8288253707505695
-1	-1	0.04233773965070994
-1	-1	0.3767639339488398
+1	+1	0.9416374289564745
+1	+1	0.7191233631850865
+1	-1	0.3719186705373672
+1	+1	0.8831896491387276
+1	+1	0.5919414858014914
+1	+1	0.9175105621610643
+1	+1	0.9004947264425393
-1	+1	0.8389101645493998
-1	-1	0.36831240644847857
-1	-1	0.26607373681396473
-1	-1	0.37666853686603297
-1	+1	0.6004485349978035
+1	+1	0.9661761582480635
-1	-1	0.4228966308906216
-1	-1	0.1904819896772616
-1	+1	0.6131463302525872
-1	+1	0.608228030450644
-1	-1	0.4779086220270768
+1	-1	0.4458487689965101
-1	-1	0.07248615138147135
+1	+1	0.9518856013506969
+1	+1	0.8568194864274774
+1	-1	0.2708831141896132
+1	+1	0.9630094905063689
-1	-1	0.30756926843215965
+1	+1	0.9679363980832772
-1	-1	0.37703373565704557
+1	+1	0.5269365795604455
-1	+1	0.9201042248538547
-1	+1	0.6330163878409788
+1	+1	0.5864256510567587
+1	-1	0.32277576777052497
-1	-1	0.395465477013931
-1	+1	0.8800158595488936
-1	-1	0.11854752942661713
-1	-1	0.33471418178989704
-1	-1	0.4702380710273308
-1	-1	0.23419763426655793
+1	+1	0.9641118234428605
-1	-1	0.3060310526810025
+1	+1	0.7111620548269246
-1	+1	0.507944669690756
+1	-1	0.38816923321289065
-1	-1	0.1901210049165304
-1	-1	0.2791628515749904
+1	+1	0.636996636538309
+1	-1	0.42833416762630067
+1	-1	0.40956193958721404
+1	+1	0.9228520267780216
-1	-1	0.4202459036570972
+1	+1	0.9295767088852902
-1	+1	0.5548137375121648
+1	+1	0.9791984375842361
-1	-1	0.18420971812650358
-1	-1	0.3150593082296364
+1	+1	0.6995059578428469
+1	+1	0.6713018174326958
-1	+1	0.6363434828170823
+1	+1	0.6659774527417921
+1	+1	0.7281413028748726
+1	+1	0.7824861858066461
-1	-1	0.35452395855100927
-1	-1	0.12324865082692632
-1	-1	0.48359761188961137
+1	+1	0.9909713359873233
-1	-1	0.1953291852838701
-1	+1	0.609032153265966
-1	-1	0.0031537130354872553
-1	+1	0.5000740388360504
+1	+1	0.749522823634381
+1	+1	0.5737828313957414
+1	-1	0.1055043024037783
+1	+1	0.7117800254603848
+1	+1	0.8683453357656231
-1	-1	0.18355987356046805
-1	-1	0.13549224066043422
-1	+1	0.6667361341046896
-1	-1	0.21915083414624692
+1	+1	0.5540805977237075
+1	+1	0.6988853118724113
+1	-1	0.4942826707487811
+1	-1	0.024716875765752065
-1	-1	0.17777960768824022
+1	+1	0.7286713211505711
-1	-1	0.35130977454189427
-1	-1	0.4884834474128062
-1	-1	0.020950499438563218
-1	-1	0.2775120058586305
+1	+1	0.9276328367934377
+1	+1	0.8170999850065331
-1	+1	0.6951306400076527
-1	+1	0.8418681231276502
+1	+1	0.9015988819246477
-1	-1	0.2275188369286393
-1	+1	0.6443288022847309
-1	+1	0.8657067079830678
-1	+1	0.8643068348522845
+1	+1	0.8524292860612911
-1	-1	0.28519639470201186
+1	+1	0.8706524366252523
+1	-1	0.23199490768090789
-1	-1	0.34535219197315437
-1	-1	0.2455188787238123
+1	+1	0.8725282982769488
+1	+1	0.8669455084186932
-1	-1	0.17551679627766872
+1	+1	0.5394788463724574
-1	-1	0.37977698250910635
+1	+1	0.7563808088178455
-1	-1	0.37083529992520203
+1	+1	0.8035101302044161
-1	-1	0.33679307910043793
-1	+1	0.6967594544898806
+1	+1	0.8415527362407793
-1	-1	0.047532593657108976
